profile,source_file,entry_profile,test_kind,version_family,exact_version,case,scenario,metric,value,median_value,stdev_value,cv,mad_value,mad_ratio,min_value,max_value,baseline_value,delta_vs_baseline,baseline_median_value,delta_vs_baseline_median,classification,status,stable,robust_stable,semantic_warning,semantic_warning_reasons,comparison_reliable,comparison_robust_reliable,run_count,ok_runs,failed_runs,failure_reasons,results_csv
mprotect_shared_dirty_formal_refresh,mm/mprotect.c,mprotect_paths,workload,6.12,6.12.77,,shared_dirty_full_toggle_64m,cycle_ns_per_page,346.777778,351.000000,19.904634,0.057399,10.000000,0.028490,301.000000,366.000000,578.111111,-0.400154,585.000000,-0.400000,improvement,ok,yes,yes,no,,yes,yes,9,9,0,,/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_12_shared_dirty_full_toggle_64m_r01-bench-20260513T122502Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_12_shared_dirty_full_toggle_64m_r02-bench-20260513T122517Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_12_shared_dirty_full_toggle_64m_r03-bench-20260513T122602Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_12_shared_dirty_full_toggle_64m_r04-bench-20260513T122632Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_12_shared_dirty_full_toggle_64m_r05-bench-20260513T122647Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_12_shared_dirty_full_toggle_64m_r06-bench-20260513T122718Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_12_shared_dirty_full_toggle_64m_r07-bench-20260513T122803Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_12_shared_dirty_full_toggle_64m_r08-bench-20260513T122834Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_12_shared_dirty_full_toggle_64m_r09-bench-20260513T122904Z.results.csv
mprotect_shared_dirty_formal_refresh,mm/mprotect.c,mprotect_paths,workload,6.19,6.19.9,,shared_dirty_full_toggle_64m,cycle_ns_per_page,578.111111,585.000000,16.518508,0.028573,9.000000,0.015385,553.000000,602.000000,578.111111,0.000000,585.000000,0.000000,neutral,ok,yes,yes,no,,yes,yes,9,9,0,,/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_19_shared_dirty_full_toggle_64m_r01-bench-20260513T122447Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_19_shared_dirty_full_toggle_64m_r02-bench-20260513T122533Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_19_shared_dirty_full_toggle_64m_r03-bench-20260513T122548Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_19_shared_dirty_full_toggle_64m_r04-bench-20260513T122618Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_19_shared_dirty_full_toggle_64m_r05-bench-20260513T122703Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_19_shared_dirty_full_toggle_64m_r06-bench-20260513T122733Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_19_shared_dirty_full_toggle_64m_r07-bench-20260513T122749Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_19_shared_dirty_full_toggle_64m_r08-bench-20260513T122819Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_19_shared_dirty_full_toggle_64m_r09-bench-20260513T122849Z.results.csv
mprotect_shared_dirty_formal_refresh,mm/mprotect.c,mprotect_paths,workload,6.12,6.12.77,,shared_dirty_full_toggle_64m,protect_ns_per_page,61.666667,57.000000,20.236106,0.328153,12.000000,0.210526,41.000000,105.000000,179.666667,-0.656772,187.000000,-0.695187,improvement,ok,no,no,no,,no,no,9,9,0,,/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_12_shared_dirty_full_toggle_64m_r01-bench-20260513T122502Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_12_shared_dirty_full_toggle_64m_r02-bench-20260513T122517Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_12_shared_dirty_full_toggle_64m_r03-bench-20260513T122602Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_12_shared_dirty_full_toggle_64m_r04-bench-20260513T122632Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_12_shared_dirty_full_toggle_64m_r05-bench-20260513T122647Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_12_shared_dirty_full_toggle_64m_r06-bench-20260513T122718Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_12_shared_dirty_full_toggle_64m_r07-bench-20260513T122803Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_12_shared_dirty_full_toggle_64m_r08-bench-20260513T122834Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_12_shared_dirty_full_toggle_64m_r09-bench-20260513T122904Z.results.csv
mprotect_shared_dirty_formal_refresh,mm/mprotect.c,mprotect_paths,workload,6.19,6.19.9,,shared_dirty_full_toggle_64m,protect_ns_per_page,179.666667,187.000000,17.542805,0.097641,8.000000,0.042781,138.000000,195.000000,179.666667,0.000000,187.000000,0.000000,neutral,ok,yes,yes,no,,yes,yes,9,9,0,,/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_19_shared_dirty_full_toggle_64m_r01-bench-20260513T122447Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_19_shared_dirty_full_toggle_64m_r02-bench-20260513T122533Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_19_shared_dirty_full_toggle_64m_r03-bench-20260513T122548Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_19_shared_dirty_full_toggle_64m_r04-bench-20260513T122618Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_19_shared_dirty_full_toggle_64m_r05-bench-20260513T122703Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_19_shared_dirty_full_toggle_64m_r06-bench-20260513T122733Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_19_shared_dirty_full_toggle_64m_r07-bench-20260513T122749Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_19_shared_dirty_full_toggle_64m_r08-bench-20260513T122819Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_19_shared_dirty_full_toggle_64m_r09-bench-20260513T122849Z.results.csv
mprotect_shared_dirty_formal_refresh,mm/mprotect.c,mprotect_paths,workload,6.12,6.12.77,,shared_dirty_full_toggle_64m,restore_ns_per_page,68.444444,71.000000,14.151953,0.206766,10.000000,0.140845,48.000000,86.000000,179.555556,-0.618812,179.000000,-0.603352,improvement,ok,no,no,no,,no,no,9,9,0,,/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_12_shared_dirty_full_toggle_64m_r01-bench-20260513T122502Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_12_shared_dirty_full_toggle_64m_r02-bench-20260513T122517Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_12_shared_dirty_full_toggle_64m_r03-bench-20260513T122602Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_12_shared_dirty_full_toggle_64m_r04-bench-20260513T122632Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_12_shared_dirty_full_toggle_64m_r05-bench-20260513T122647Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_12_shared_dirty_full_toggle_64m_r06-bench-20260513T122718Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_12_shared_dirty_full_toggle_64m_r07-bench-20260513T122803Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_12_shared_dirty_full_toggle_64m_r08-bench-20260513T122834Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_12_shared_dirty_full_toggle_64m_r09-bench-20260513T122904Z.results.csv
mprotect_shared_dirty_formal_refresh,mm/mprotect.c,mprotect_paths,workload,6.19,6.19.9,,shared_dirty_full_toggle_64m,restore_ns_per_page,179.555556,179.000000,19.391436,0.107997,16.000000,0.089385,146.000000,203.000000,179.555556,0.000000,179.000000,0.000000,neutral,ok,no,yes,no,,no,yes,9,9,0,,/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_19_shared_dirty_full_toggle_64m_r01-bench-20260513T122447Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_19_shared_dirty_full_toggle_64m_r02-bench-20260513T122533Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_19_shared_dirty_full_toggle_64m_r03-bench-20260513T122548Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_19_shared_dirty_full_toggle_64m_r04-bench-20260513T122618Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_19_shared_dirty_full_toggle_64m_r05-bench-20260513T122703Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_19_shared_dirty_full_toggle_64m_r06-bench-20260513T122733Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_19_shared_dirty_full_toggle_64m_r07-bench-20260513T122749Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_19_shared_dirty_full_toggle_64m_r08-bench-20260513T122819Z.results.csv;/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_formal_refresh_mmreg_mprotect_shared_dirty_formal_refresh_v6_19_shared_dirty_full_toggle_64m_r09-bench-20260513T122849Z.results.csv
