profile,source_file,entry_profile,test_kind,version_family,exact_version,case,scenario,metric,value,median_value,stdev_value,cv,mad_value,mad_ratio,min_value,max_value,baseline_value,delta_vs_baseline,baseline_median_value,delta_vs_baseline_median,classification,status,stable,robust_stable,semantic_warning,semantic_warning_reasons,comparison_reliable,comparison_robust_reliable,run_count,ok_runs,failed_runs,failure_reasons,results_csv
mprotect_shared_dirty_release_narrowing,mm/mprotect.c,mprotect_paths,workload,6.12,6.12.77,,shared_dirty_full_toggle_64m,cycle_ns_per_page,279.000000,279.000000,0.000000,0.000000,0.000000,0.000000,279.000000,279.000000,523.000000,-0.466539,523.000000,-0.466539,improvement,ok,yes,yes,no,,yes,yes,1,1,0,,/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_release_narrowing_mmreg_mprotect_shared_dirty_release_narrowing_v6_12_shared_dirty_full_toggle_64m_r01-bench-20260515T130022Z.results.csv
mprotect_shared_dirty_release_narrowing,mm/mprotect.c,mprotect_paths,workload,6.18,6.18.19,,shared_dirty_full_toggle_64m,cycle_ns_per_page,756.000000,756.000000,0.000000,0.000000,0.000000,0.000000,756.000000,756.000000,523.000000,0.445507,523.000000,0.445507,regression,ok,yes,yes,no,,yes,yes,1,1,0,,/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_release_narrowing_mmreg_mprotect_shared_dirty_release_narrowing_v6_18_shared_dirty_full_toggle_64m_r01-bench-20260515T130007Z.results.csv
mprotect_shared_dirty_release_narrowing,mm/mprotect.c,mprotect_paths,workload,6.19,6.19.9,,shared_dirty_full_toggle_64m,cycle_ns_per_page,523.000000,523.000000,0.000000,0.000000,0.000000,0.000000,523.000000,523.000000,523.000000,0.000000,523.000000,0.000000,neutral,ok,yes,yes,no,,yes,yes,1,1,0,,/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_release_narrowing_mmreg_mprotect_shared_dirty_release_narrowing_v6_19_shared_dirty_full_toggle_64m_r01-bench-20260515T125951Z.results.csv
mprotect_shared_dirty_release_narrowing,mm/mprotect.c,mprotect_paths,workload,6.12,6.12.77,,shared_dirty_full_toggle_64m,protect_ns_per_page,27.000000,27.000000,0.000000,0.000000,0.000000,0.000000,27.000000,27.000000,160.000000,-0.831250,160.000000,-0.831250,improvement,ok,yes,yes,no,,yes,yes,1,1,0,,/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_release_narrowing_mmreg_mprotect_shared_dirty_release_narrowing_v6_12_shared_dirty_full_toggle_64m_r01-bench-20260515T130022Z.results.csv
mprotect_shared_dirty_release_narrowing,mm/mprotect.c,mprotect_paths,workload,6.18,6.18.19,,shared_dirty_full_toggle_64m,protect_ns_per_page,276.000000,276.000000,0.000000,0.000000,0.000000,0.000000,276.000000,276.000000,160.000000,0.725000,160.000000,0.725000,regression,ok,yes,yes,no,,yes,yes,1,1,0,,/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_release_narrowing_mmreg_mprotect_shared_dirty_release_narrowing_v6_18_shared_dirty_full_toggle_64m_r01-bench-20260515T130007Z.results.csv
mprotect_shared_dirty_release_narrowing,mm/mprotect.c,mprotect_paths,workload,6.19,6.19.9,,shared_dirty_full_toggle_64m,protect_ns_per_page,160.000000,160.000000,0.000000,0.000000,0.000000,0.000000,160.000000,160.000000,160.000000,0.000000,160.000000,0.000000,neutral,ok,yes,yes,no,,yes,yes,1,1,0,,/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_release_narrowing_mmreg_mprotect_shared_dirty_release_narrowing_v6_19_shared_dirty_full_toggle_64m_r01-bench-20260515T125951Z.results.csv
mprotect_shared_dirty_release_narrowing,mm/mprotect.c,mprotect_paths,workload,6.12,6.12.77,,shared_dirty_full_toggle_64m,restore_ns_per_page,55.000000,55.000000,0.000000,0.000000,0.000000,0.000000,55.000000,55.000000,181.000000,-0.696133,181.000000,-0.696133,improvement,ok,yes,yes,no,,yes,yes,1,1,0,,/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_release_narrowing_mmreg_mprotect_shared_dirty_release_narrowing_v6_12_shared_dirty_full_toggle_64m_r01-bench-20260515T130022Z.results.csv
mprotect_shared_dirty_release_narrowing,mm/mprotect.c,mprotect_paths,workload,6.18,6.18.19,,shared_dirty_full_toggle_64m,restore_ns_per_page,276.000000,276.000000,0.000000,0.000000,0.000000,0.000000,276.000000,276.000000,181.000000,0.524862,181.000000,0.524862,regression,ok,yes,yes,no,,yes,yes,1,1,0,,/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_release_narrowing_mmreg_mprotect_shared_dirty_release_narrowing_v6_18_shared_dirty_full_toggle_64m_r01-bench-20260515T130007Z.results.csv
mprotect_shared_dirty_release_narrowing,mm/mprotect.c,mprotect_paths,workload,6.19,6.19.9,,shared_dirty_full_toggle_64m,restore_ns_per_page,181.000000,181.000000,0.000000,0.000000,0.000000,0.000000,181.000000,181.000000,181.000000,0.000000,181.000000,0.000000,neutral,ok,yes,yes,no,,yes,yes,1,1,0,,/workspace/kernel-study/out/workload-results/mprotect_shared_dirty_release_narrowing_mmreg_mprotect_shared_dirty_release_narrowing_v6_19_shared_dirty_full_toggle_64m_r01-bench-20260515T125951Z.results.csv
