profile,source_file,entry_profile,test_kind,version_family,exact_version,case,scenario,metric,value,status,run_id,failure_reason,results_csv
madvise_pageout_formal_refresh,mm/madvise.c,madvise_paths,workload,6.12,6.12.77,,pageout_refault_anon_16m,cycle_ns_per_page,2179.000000,ok,madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r01-bench-20260513T130117Z,,/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r01-bench-20260513T130117Z.results.csv
madvise_pageout_formal_refresh,mm/madvise.c,madvise_paths,workload,6.12,6.12.77,,pageout_refault_anon_16m,ns_per_page,269.000000,ok,madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r01-bench-20260513T130117Z,,/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r01-bench-20260513T130117Z.results.csv
madvise_pageout_formal_refresh,mm/madvise.c,madvise_paths,workload,6.12,6.12.77,,pageout_refault_anon_16m,advise_ns_per_page,1909.000000,ok,madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r01-bench-20260513T130117Z,,/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r01-bench-20260513T130117Z.results.csv
madvise_pageout_formal_refresh,mm/madvise.c,madvise_paths,workload,6.12,6.12.77,,pageout_refault_anon_16m,cycle_ns_avg,8925930.000000,ok,madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r01-bench-20260513T130117Z,,/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r01-bench-20260513T130117Z.results.csv
madvise_pageout_formal_refresh,mm/madvise.c,madvise_paths,workload,6.12,6.12.77,,pageout_refault_anon_16m,advise_ns_avg,7821384.000000,ok,madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r01-bench-20260513T130117Z,,/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r01-bench-20260513T130117Z.results.csv
madvise_pageout_formal_refresh,mm/madvise.c,madvise_paths,workload,6.19,6.19.9,,pageout_refault_anon_16m,cycle_ns_per_page,3833.000000,ok,madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r01-bench-20260513T130130Z,,/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r01-bench-20260513T130130Z.results.csv
madvise_pageout_formal_refresh,mm/madvise.c,madvise_paths,workload,6.19,6.19.9,,pageout_refault_anon_16m,ns_per_page,421.000000,ok,madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r01-bench-20260513T130130Z,,/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r01-bench-20260513T130130Z.results.csv
madvise_pageout_formal_refresh,mm/madvise.c,madvise_paths,workload,6.19,6.19.9,,pageout_refault_anon_16m,advise_ns_per_page,3411.000000,ok,madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r01-bench-20260513T130130Z,,/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r01-bench-20260513T130130Z.results.csv
madvise_pageout_formal_refresh,mm/madvise.c,madvise_paths,workload,6.19,6.19.9,,pageout_refault_anon_16m,cycle_ns_avg,15701421.000000,ok,madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r01-bench-20260513T130130Z,,/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r01-bench-20260513T130130Z.results.csv
madvise_pageout_formal_refresh,mm/madvise.c,madvise_paths,workload,6.19,6.19.9,,pageout_refault_anon_16m,advise_ns_avg,13974441.000000,ok,madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r01-bench-20260513T130130Z,,/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r01-bench-20260513T130130Z.results.csv
madvise_pageout_formal_refresh,mm/madvise.c,madvise_paths,workload,6.19,6.19.9,,pageout_refault_anon_16m,cycle_ns_per_page,3515.000000,ok,madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r02-bench-20260513T130143Z,,/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r02-bench-20260513T130143Z.results.csv
madvise_pageout_formal_refresh,mm/madvise.c,madvise_paths,workload,6.19,6.19.9,,pageout_refault_anon_16m,ns_per_page,375.000000,ok,madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r02-bench-20260513T130143Z,,/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r02-bench-20260513T130143Z.results.csv
madvise_pageout_formal_refresh,mm/madvise.c,madvise_paths,workload,6.19,6.19.9,,pageout_refault_anon_16m,advise_ns_per_page,3139.000000,ok,madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r02-bench-20260513T130143Z,,/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r02-bench-20260513T130143Z.results.csv
madvise_pageout_formal_refresh,mm/madvise.c,madvise_paths,workload,6.19,6.19.9,,pageout_refault_anon_16m,cycle_ns_avg,14397660.000000,ok,madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r02-bench-20260513T130143Z,,/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r02-bench-20260513T130143Z.results.csv
