profile,source_file,entry_profile,test_kind,version_family,exact_version,case,scenario,metric,value,median_value,stdev_value,cv,mad_value,mad_ratio,min_value,max_value,baseline_value,delta_vs_baseline,baseline_median_value,delta_vs_baseline_median,classification,status,stable,robust_stable,semantic_warning,semantic_warning_reasons,comparison_reliable,comparison_robust_reliable,run_count,ok_runs,failed_runs,failure_reasons,results_csv
madvise_pageout_formal_refresh,mm/madvise.c,madvise_paths,workload,6.12,6.12.77,,pageout_refault_anon_16m,advise_ns_avg,7018908.111111,6979746.000000,116266.787314,0.016565,69645.000000,0.009978,6896982.000000,7230081.000000,11973846.222222,-0.413813,11984875.000000,-0.417620,improvement,ok,yes,yes,no,,yes,yes,9,9,0,,/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r01-bench-20260513T125106Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r02-bench-20260513T125143Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r03-bench-20260513T125206Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r04-bench-20260513T125230Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r05-bench-20260513T125242Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r06-bench-20260513T125319Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r07-bench-20260513T125330Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r08-bench-20260513T125406Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r09-bench-20260513T125430Z.results.csv
madvise_pageout_formal_refresh,mm/madvise.c,madvise_paths,workload,6.19,6.19.9,,pageout_refault_anon_16m,advise_ns_avg,11973846.222222,11984875.000000,116953.240497,0.009767,79879.000000,0.006665,11765441.000000,12136351.000000,11973846.222222,0.000000,11984875.000000,0.000000,neutral,ok,yes,yes,no,,yes,yes,9,9,0,,/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r01-bench-20260513T125118Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r02-bench-20260513T125130Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r03-bench-20260513T125154Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r04-bench-20260513T125218Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r05-bench-20260513T125254Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r06-bench-20260513T125306Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r07-bench-20260513T125342Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r08-bench-20260513T125354Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r09-bench-20260513T125418Z.results.csv
madvise_pageout_formal_refresh,mm/madvise.c,madvise_paths,workload,6.12,6.12.77,,pageout_refault_anon_16m,advise_ns_per_page,1713.222222,1704.000000,28.538473,0.016658,17.000000,0.009977,1683.000000,1765.000000,2922.666667,-0.413815,2925.000000,-0.417436,improvement,ok,yes,yes,no,,yes,yes,9,9,0,,/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r01-bench-20260513T125106Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r02-bench-20260513T125143Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r03-bench-20260513T125206Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r04-bench-20260513T125230Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r05-bench-20260513T125242Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r06-bench-20260513T125319Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r07-bench-20260513T125330Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r08-bench-20260513T125406Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r09-bench-20260513T125430Z.results.csv
madvise_pageout_formal_refresh,mm/madvise.c,madvise_paths,workload,6.19,6.19.9,,pageout_refault_anon_16m,advise_ns_per_page,2922.666667,2925.000000,28.521921,0.009759,20.000000,0.006838,2872.000000,2962.000000,2922.666667,0.000000,2925.000000,0.000000,neutral,ok,yes,yes,no,,yes,yes,9,9,0,,/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r01-bench-20260513T125118Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r02-bench-20260513T125130Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r03-bench-20260513T125154Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r04-bench-20260513T125218Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r05-bench-20260513T125254Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r06-bench-20260513T125306Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r07-bench-20260513T125342Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r08-bench-20260513T125354Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r09-bench-20260513T125418Z.results.csv
madvise_pageout_formal_refresh,mm/madvise.c,madvise_paths,workload,6.12,6.12.77,,pageout_refault_anon_16m,cycle_ns_avg,7785791.333333,7776709.000000,178860.363627,0.022973,79677.000000,0.010246,7531505.000000,8142352.000000,13538211.555556,-0.424903,13524654.000000,-0.424998,improvement,ok,yes,yes,no,,yes,yes,9,9,0,,/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r01-bench-20260513T125106Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r02-bench-20260513T125143Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r03-bench-20260513T125206Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r04-bench-20260513T125230Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r05-bench-20260513T125242Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r06-bench-20260513T125319Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r07-bench-20260513T125330Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r08-bench-20260513T125406Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r09-bench-20260513T125430Z.results.csv
madvise_pageout_formal_refresh,mm/madvise.c,madvise_paths,workload,6.19,6.19.9,,pageout_refault_anon_16m,cycle_ns_avg,13538211.555556,13524654.000000,123557.464140,0.009127,95244.000000,0.007042,13334166.000000,13696856.000000,13538211.555556,0.000000,13524654.000000,0.000000,neutral,ok,yes,yes,no,,yes,yes,9,9,0,,/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r01-bench-20260513T125118Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r02-bench-20260513T125130Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r03-bench-20260513T125154Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r04-bench-20260513T125218Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r05-bench-20260513T125254Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r06-bench-20260513T125306Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r07-bench-20260513T125342Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r08-bench-20260513T125354Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r09-bench-20260513T125418Z.results.csv
madvise_pageout_formal_refresh,mm/madvise.c,madvise_paths,workload,6.12,6.12.77,,pageout_refault_anon_16m,cycle_ns_per_page,1900.333333,1898.000000,43.680659,0.022986,19.000000,0.010011,1838.000000,1987.000000,3304.666667,-0.424955,3301.000000,-0.425023,improvement,ok,yes,yes,no,,yes,yes,9,9,0,,/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r01-bench-20260513T125106Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r02-bench-20260513T125143Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r03-bench-20260513T125206Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r04-bench-20260513T125230Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r05-bench-20260513T125242Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r06-bench-20260513T125319Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r07-bench-20260513T125330Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r08-bench-20260513T125406Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r09-bench-20260513T125430Z.results.csv
madvise_pageout_formal_refresh,mm/madvise.c,madvise_paths,workload,6.19,6.19.9,,pageout_refault_anon_16m,cycle_ns_per_page,3304.666667,3301.000000,30.170350,0.009130,24.000000,0.007271,3255.000000,3343.000000,3304.666667,0.000000,3301.000000,0.000000,neutral,ok,yes,yes,no,,yes,yes,9,9,0,,/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r01-bench-20260513T125118Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r02-bench-20260513T125130Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r03-bench-20260513T125154Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r04-bench-20260513T125218Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r05-bench-20260513T125254Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r06-bench-20260513T125306Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r07-bench-20260513T125342Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r08-bench-20260513T125354Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r09-bench-20260513T125418Z.results.csv
madvise_pageout_formal_refresh,mm/madvise.c,madvise_paths,workload,6.12,6.12.77,,pageout_refault_anon_16m,ns_per_page,186.666667,195.000000,29.883106,0.160088,15.000000,0.076923,134.000000,235.000000,381.222222,-0.510347,379.000000,-0.485488,improvement,ok,no,yes,no,,no,yes,9,9,0,,/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r01-bench-20260513T125106Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r02-bench-20260513T125143Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r03-bench-20260513T125206Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r04-bench-20260513T125230Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r05-bench-20260513T125242Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r06-bench-20260513T125319Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r07-bench-20260513T125330Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r08-bench-20260513T125406Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_12_pageout_refault_anon_16m_r09-bench-20260513T125430Z.results.csv
madvise_pageout_formal_refresh,mm/madvise.c,madvise_paths,workload,6.19,6.19.9,,pageout_refault_anon_16m,ns_per_page,381.222222,379.000000,14.228297,0.037323,4.000000,0.010554,357.000000,406.000000,381.222222,0.000000,379.000000,0.000000,neutral,ok,yes,yes,no,,yes,yes,9,9,0,,/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r01-bench-20260513T125118Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r02-bench-20260513T125130Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r03-bench-20260513T125154Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r04-bench-20260513T125218Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r05-bench-20260513T125254Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r06-bench-20260513T125306Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r07-bench-20260513T125342Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r08-bench-20260513T125354Z.results.csv;/workspace/kernel-study/out/workload-results/madvise_pageout_formal_refresh_mmreg_madvise_pageout_formal_refresh_v6_19_pageout_refault_anon_16m_r09-bench-20260513T125418Z.results.csv
